,学习率,叶子节点数量,叶子节点最小样本数量,子采样率,特征采样率,最大深度,max_bin,评分,AUC,MSE,拟合曲线偏差度,正偏差度,负偏差度,recall,f1,15,评分,AUC,MSE,拟合曲线偏差度,正偏差度,负偏差度,recall,f1,24
3991,0.11,9,14,1,0.5,4,60,0.827720454,0.928605845,0.094616672,0.148193934,0.229400777,0.126365681,0.765085867,0.744842396,automl\lightGBM_AutoMl2021_3991,0.850427919,0.944179371,0.074733872,0.133965922,0.122788698,0.135874623,0.738614289,0.751262349,automl\lightGBM_AutoMl2023_3991
9255,0.125,13,4,0.6,0.5,9,15,0.827705555,0.917870081,0.102826615,0.125631569,0.149200983,0.11951555,0.717504333,0.708518086,automl\lightGBM_AutoMl2021_9255,0.856359684,0.939110542,0.076777748,0.126119111,0.108435315,0.129217398,0.752859918,0.757519818,automl\lightGBM_AutoMl2023_9255
9297,0.125,13,4,0.7,0.5,9,15,0.827705555,0.917870081,0.102826615,0.125631569,0.149200983,0.11951555,0.717504333,0.708518086,automl\lightGBM_AutoMl2021_9297,0.856359684,0.939110542,0.076777748,0.126119111,0.108435315,0.129217398,0.752859918,0.757519818,automl\lightGBM_AutoMl2023_9297
9339,0.125,13,4,0.8,0.5,9,15,0.827705555,0.917870081,0.102826615,0.125631569,0.149200983,0.11951555,0.717504333,0.708518086,automl\lightGBM_AutoMl2021_9339,0.856359684,0.939110542,0.076777748,0.126119111,0.108435315,0.129217398,0.752859918,0.757519818,automl\lightGBM_AutoMl2023_9339
9381,0.125,13,4,1,0.5,9,15,0.827705555,0.917870081,0.102826615,0.125631569,0.149200983,0.11951555,0.717504333,0.708518086,automl\lightGBM_AutoMl2021_9381,0.856359684,0.939110542,0.076777748,0.126119111,0.108435315,0.129217398,0.752859918,0.757519818,automl\lightGBM_AutoMl2023_9381
7732,0.125,10,8,0.6,0.5,5,60,0.827673697,0.923129018,0.100754144,0.144045207,0.176506932,0.135411991,0.740349772,0.723869676,automl\lightGBM_AutoMl2021_7732,0.860578929,0.940585116,0.079128928,0.139167264,0.10876376,0.144697728,0.778761062,0.771187346,automl\lightGBM_AutoMl2023_7732
7774,0.125,10,8,0.7,0.5,5,60,0.827673697,0.923129018,0.100754144,0.144045207,0.176506932,0.135411991,0.740349772,0.723869676,automl\lightGBM_AutoMl2021_7774,0.860578929,0.940585116,0.079128928,0.139167264,0.10876376,0.144697728,0.778761062,0.771187346,automl\lightGBM_AutoMl2023_7774
7816,0.125,10,8,0.8,0.5,5,60,0.827673697,0.923129018,0.100754144,0.144045207,0.176506932,0.135411991,0.740349772,0.723869676,automl\lightGBM_AutoMl2021_7816,0.860578929,0.940585116,0.079128928,0.139167264,0.10876376,0.144697728,0.778761062,0.771187346,automl\lightGBM_AutoMl2023_7816
7858,0.125,10,8,1,0.5,5,60,0.827673697,0.923129018,0.100754144,0.144045207,0.176506932,0.135411991,0.740349772,0.723869676,automl\lightGBM_AutoMl2021_7858,0.860578929,0.940585116,0.079128928,0.139167264,0.10876376,0.144697728,0.778761062,0.771187346,automl\lightGBM_AutoMl2023_7858
3041,0.95,13,14,0.6,0.5,9,100,0.827632547,0.892499768,0.128533872,0.144043624,0.144953478,0.143691548,0.811406964,0.679419525,automl\lightGBM_AutoMl2021_3041,0.823912446,0.900872484,0.09761155,0.12024337,0.169385538,0.108908023,0.755665875,0.674176776,automl\lightGBM_AutoMl2023_3041
3083,0.95,13,14,0.7,0.5,9,100,0.827632547,0.892499768,0.128533872,0.144043624,0.144953478,0.143691548,0.811406964,0.679419525,automl\lightGBM_AutoMl2021_3083,0.823912446,0.900872484,0.09761155,0.12024337,0.169385538,0.108908023,0.755665875,0.674176776,automl\lightGBM_AutoMl2023_3083
3125,0.95,13,14,0.8,0.5,9,100,0.827632547,0.892499768,0.128533872,0.144043624,0.144953478,0.143691548,0.811406964,0.679419525,automl\lightGBM_AutoMl2021_3125,0.823912446,0.900872484,0.09761155,0.12024337,0.169385538,0.108908023,0.755665875,0.674176776,automl\lightGBM_AutoMl2023_3125
3167,0.95,13,14,1,0.5,9,100,0.827632547,0.892499768,0.128533872,0.144043624,0.144953478,0.143691548,0.811406964,0.679419525,automl\lightGBM_AutoMl2021_3167,0.823912446,0.900872484,0.09761155,0.12024337,0.169385538,0.108908023,0.755665875,0.674176776,automl\lightGBM_AutoMl2023_3167
1859,0.95,11,8,0.6,0.5,7,100,0.82758226,0.891729176,0.118762766,0.113020767,0.133228512,0.105477785,0.777690247,0.661086185,automl\lightGBM_AutoMl2021_1859,0.764774409,0.865856272,0.118077426,0.117022871,0.264005697,0.07056213,0.689617958,0.532278217,automl\lightGBM_AutoMl2023_1859
1901,0.95,11,8,0.7,0.5,7,100,0.82758226,0.891729176,0.118762766,0.113020767,0.133228512,0.105477785,0.777690247,0.661086185,automl\lightGBM_AutoMl2021_1901,0.764774409,0.865856272,0.118077426,0.117022871,0.264005697,0.07056213,0.689617958,0.532278217,automl\lightGBM_AutoMl2023_1901
1943,0.95,11,8,0.8,0.5,7,100,0.82758226,0.891729176,0.118762766,0.113020767,0.133228512,0.105477785,0.777690247,0.661086185,automl\lightGBM_AutoMl2021_1943,0.764774409,0.865856272,0.118077426,0.117022871,0.264005697,0.07056213,0.689617958,0.532278217,automl\lightGBM_AutoMl2023_1943
1985,0.95,11,8,1,0.5,7,100,0.82758226,0.891729176,0.118762766,0.113020767,0.133228512,0.105477785,0.777690247,0.661086185,automl\lightGBM_AutoMl2021_1985,0.764774409,0.865856272,0.118077426,0.117022871,0.264005697,0.07056213,0.689617958,0.532278217,automl\lightGBM_AutoMl2023_1985
677,0.95,9,19,0.6,0.5,5,100,0.827560678,0.88885698,0.121875958,0.119238318,0.102565112,0.125137145,0.759729006,0.660457472,automl\lightGBM_AutoMl2021_677,0.82561249,0.913698156,0.089286728,0.107310875,0.154302798,0.094938676,0.755881718,0.634995467,automl\lightGBM_AutoMl2023_677
719,0.95,9,19,0.7,0.5,5,100,0.827560678,0.88885698,0.121875958,0.119238318,0.102565112,0.125137145,0.759729006,0.660457472,automl\lightGBM_AutoMl2021_719,0.82561249,0.913698156,0.089286728,0.107310875,0.154302798,0.094938676,0.755881718,0.634995467,automl\lightGBM_AutoMl2023_719
761,0.95,9,19,0.8,0.5,5,100,0.827560678,0.88885698,0.121875958,0.119238318,0.102565112,0.125137145,0.759729006,0.660457472,automl\lightGBM_AutoMl2021_761,0.82561249,0.913698156,0.089286728,0.107310875,0.154302798,0.094938676,0.755881718,0.634995467,automl\lightGBM_AutoMl2023_761
803,0.95,9,19,1,0.5,5,100,0.827560678,0.88885698,0.121875958,0.119238318,0.102565112,0.125137145,0.759729006,0.660457472,automl\lightGBM_AutoMl2021_803,0.82561249,0.913698156,0.089286728,0.107310875,0.154302798,0.094938676,0.755881718,0.634995467,automl\lightGBM_AutoMl2023_803
346,0.95,9,12,0.6,0.5,7,60,0.82754197,0.893454669,0.107435986,0.098774851,0.11294306,0.094722754,0.713565464,0.677385582,automl\lightGBM_AutoMl2021_346,0.830874756,0.917799767,0.083887515,0.084273799,0.120004382,0.076116491,0.714871573,0.64074289,automl\lightGBM_AutoMl2023_346
388,0.95,9,12,0.7,0.5,7,60,0.82754197,0.893454669,0.107435986,0.098774851,0.11294306,0.094722754,0.713565464,0.677385582,automl\lightGBM_AutoMl2021_388,0.830874756,0.917799767,0.083887515,0.084273799,0.120004382,0.076116491,0.714871573,0.64074289,automl\lightGBM_AutoMl2023_388
430,0.95,9,12,0.8,0.5,7,60,0.82754197,0.893454669,0.107435986,0.098774851,0.11294306,0.094722754,0.713565464,0.677385582,automl\lightGBM_AutoMl2021_430,0.830874756,0.917799767,0.083887515,0.084273799,0.120004382,0.076116491,0.714871573,0.64074289,automl\lightGBM_AutoMl2023_430
472,0.95,9,12,1,0.5,7,60,0.82754197,0.893454669,0.107435986,0.098774851,0.11294306,0.094722754,0.713565464,0.677385582,automl\lightGBM_AutoMl2021_472,0.830874756,0.917799767,0.083887515,0.084273799,0.120004382,0.076116491,0.714871573,0.64074289,automl\lightGBM_AutoMl2023_472
8924,0.125,11,14,0.6,0.5,11,100,0.827483336,0.928078145,0.095516786,0.141458782,0.198635815,0.126258315,0.744446195,0.727987058,automl\lightGBM_AutoMl2021_8924,0.853534392,0.937068822,0.078238671,0.134866749,0.113341004,0.138625579,0.752428232,0.75815572,automl\lightGBM_AutoMl2023_8924
8966,0.125,11,14,0.7,0.5,11,100,0.827483336,0.928078145,0.095516786,0.141458782,0.198635815,0.126258315,0.744446195,0.727987058,automl\lightGBM_AutoMl2021_8966,0.853534392,0.937068822,0.078238671,0.134866749,0.113341004,0.138625579,0.752428232,0.75815572,automl\lightGBM_AutoMl2023_8966
9008,0.125,11,14,0.8,0.5,11,100,0.827483336,0.928078145,0.095516786,0.141458782,0.198635815,0.126258315,0.744446195,0.727987058,automl\lightGBM_AutoMl2021_9008,0.853534392,0.937068822,0.078238671,0.134866749,0.113341004,0.138625579,0.752428232,0.75815572,automl\lightGBM_AutoMl2023_9008
9050,0.125,11,14,1,0.5,11,100,0.827483336,0.928078145,0.095516786,0.141458782,0.198635815,0.126258315,0.744446195,0.727987058,automl\lightGBM_AutoMl2021_9050,0.853534392,0.937068822,0.078238671,0.134866749,0.113341004,0.138625579,0.752428232,0.75815572,automl\lightGBM_AutoMl2023_9050
6058,0.11,13,8,0.6,0.5,7,60,0.827476108,0.925371981,0.097761396,0.129299101,0.146924713,0.124865288,0.70679061,0.706679269,automl\lightGBM_AutoMl2021_6058,0.849836018,0.935754032,0.078164259,0.134412263,0.114968687,0.137727377,0.738830132,0.751977153,automl\lightGBM_AutoMl2023_6058
6100,0.11,13,8,0.7,0.5,7,60,0.827476108,0.925371981,0.097761396,0.129299101,0.146924713,0.124865288,0.70679061,0.706679269,automl\lightGBM_AutoMl2021_6100,0.849836018,0.935754032,0.078164259,0.134412263,0.114968687,0.137727377,0.738830132,0.751977153,automl\lightGBM_AutoMl2023_6100
6142,0.11,13,8,0.8,0.5,7,60,0.827476108,0.925371981,0.097761396,0.129299101,0.146924713,0.124865288,0.70679061,0.706679269,automl\lightGBM_AutoMl2021_6142,0.849836018,0.935754032,0.078164259,0.134412263,0.114968687,0.137727377,0.738830132,0.751977153,automl\lightGBM_AutoMl2023_6142
6184,0.11,13,8,1,0.5,7,60,0.827476108,0.925371981,0.097761396,0.129299101,0.146924713,0.124865288,0.70679061,0.706679269,automl\lightGBM_AutoMl2021_6184,0.849836018,0.935754032,0.078164259,0.134412263,0.114968687,0.137727377,0.738830132,0.751977153,automl\lightGBM_AutoMl2023_6184
5580,0.11,11,14,0.6,0.3,9,15,0.827430115,0.909478036,0.113529576,0.128061289,0.097372658,0.136530538,0.710099259,0.683966917,automl\lightGBM_AutoMl2021_5580,0.828578765,0.914789483,0.109299202,0.175742816,0.109337479,0.187641183,0.726742931,0.724319673,automl\lightGBM_AutoMl2023_5580
5583,0.11,11,14,0.6,0.3,11,15,0.827430115,0.909478036,0.113529576,0.128061289,0.097372658,0.136530538,0.710099259,0.683966917,automl\lightGBM_AutoMl2021_5583,0.828578765,0.914789483,0.109299202,0.175742816,0.109337479,0.187641183,0.726742931,0.724319673,automl\lightGBM_AutoMl2023_5583
5622,0.11,11,14,0.7,0.3,9,15,0.827430115,0.909478036,0.113529576,0.128061289,0.097372658,0.136530538,0.710099259,0.683966917,automl\lightGBM_AutoMl2021_5622,0.828578765,0.914789483,0.109299202,0.175742816,0.109337479,0.187641183,0.726742931,0.724319673,automl\lightGBM_AutoMl2023_5622
5625,0.11,11,14,0.7,0.3,11,15,0.827430115,0.909478036,0.113529576,0.128061289,0.097372658,0.136530538,0.710099259,0.683966917,automl\lightGBM_AutoMl2021_5625,0.828578765,0.914789483,0.109299202,0.175742816,0.109337479,0.187641183,0.726742931,0.724319673,automl\lightGBM_AutoMl2023_5625
5664,0.11,11,14,0.8,0.3,9,15,0.827430115,0.909478036,0.113529576,0.128061289,0.097372658,0.136530538,0.710099259,0.683966917,automl\lightGBM_AutoMl2021_5664,0.828578765,0.914789483,0.109299202,0.175742816,0.109337479,0.187641183,0.726742931,0.724319673,automl\lightGBM_AutoMl2023_5664
5667,0.11,11,14,0.8,0.3,11,15,0.827430115,0.909478036,0.113529576,0.128061289,0.097372658,0.136530538,0.710099259,0.683966917,automl\lightGBM_AutoMl2021_5667,0.828578765,0.914789483,0.109299202,0.175742816,0.109337479,0.187641183,0.726742931,0.724319673,automl\lightGBM_AutoMl2023_5667
5706,0.11,11,14,1,0.3,9,15,0.827430115,0.909478036,0.113529576,0.128061289,0.097372658,0.136530538,0.710099259,0.683966917,automl\lightGBM_AutoMl2021_5706,0.828578765,0.914789483,0.109299202,0.175742816,0.109337479,0.187641183,0.726742931,0.724319673,automl\lightGBM_AutoMl2023_5706
5709,0.11,11,14,1,0.3,11,15,0.827430115,0.909478036,0.113529576,0.128061289,0.097372658,0.136530538,0.710099259,0.683966917,automl\lightGBM_AutoMl2021_5709,0.828578765,0.914789483,0.109299202,0.175742816,0.109337479,0.187641183,0.726742931,0.724319673,automl\lightGBM_AutoMl2023_5709
4231,0.11,10,4,0.6,0.3,7,60,0.8274207,0.913993186,0.113937423,0.134490946,0.122569595,0.137843237,0.726800063,0.694728916,automl\lightGBM_AutoMl2021_4231,0.829899183,0.91427293,0.111395826,0.178217241,0.107452951,0.190935122,0.732786531,0.729401654,automl\lightGBM_AutoMl2023_4231
4273,0.11,10,4,0.7,0.3,7,60,0.8274207,0.913993186,0.113937423,0.134490946,0.122569595,0.137843237,0.726800063,0.694728916,automl\lightGBM_AutoMl2021_4273,0.829899183,0.91427293,0.111395826,0.178217241,0.107452951,0.190935122,0.732786531,0.729401654,automl\lightGBM_AutoMl2023_4273
4315,0.11,10,4,0.8,0.3,7,60,0.8274207,0.913993186,0.113937423,0.134490946,0.122569595,0.137843237,0.726800063,0.694728916,automl\lightGBM_AutoMl2021_4315,0.829899183,0.91427293,0.111395826,0.178217241,0.107452951,0.190935122,0.732786531,0.729401654,automl\lightGBM_AutoMl2023_4315
4357,0.11,10,4,1,0.3,7,60,0.8274207,0.913993186,0.113937423,0.134490946,0.122569595,0.137843237,0.726800063,0.694728916,automl\lightGBM_AutoMl2021_4357,0.829899183,0.91427293,0.111395826,0.178217241,0.107452951,0.190935122,0.732786531,0.729401654,automl\lightGBM_AutoMl2023_4357
5407,0.11,11,12,0.6,0.3,7,60,0.827264154,0.903170771,0.115980905,0.119589718,0.081848921,0.130235815,0.704899953,0.672933744,automl\lightGBM_AutoMl2021_5407,0.836098244,0.914625454,0.111352293,0.174495015,0.090777096,0.190360022,0.749406432,0.72918198,automl\lightGBM_AutoMl2023_5407
5449,0.11,11,12,0.7,0.3,7,60,0.827264154,0.903170771,0.115980905,0.119589718,0.081848921,0.130235815,0.704899953,0.672933744,automl\lightGBM_AutoMl2021_5449,0.836098244,0.914625454,0.111352293,0.174495015,0.090777096,0.190360022,0.749406432,0.72918198,automl\lightGBM_AutoMl2023_5449
5491,0.11,11,12,0.8,0.3,7,60,0.827264154,0.903170771,0.115980905,0.119589718,0.081848921,0.130235815,0.704899953,0.672933744,automl\lightGBM_AutoMl2021_5491,0.836098244,0.914625454,0.111352293,0.174495015,0.090777096,0.190360022,0.749406432,0.72918198,automl\lightGBM_AutoMl2023_5491
5533,0.11,11,12,1,0.3,7,60,0.827264154,0.903170771,0.115980905,0.119589718,0.081848921,0.130235815,0.704899953,0.672933744,automl\lightGBM_AutoMl2021_5533,0.836098244,0.914625454,0.111352293,0.174495015,0.090777096,0.190360022,0.749406432,0.72918198,automl\lightGBM_AutoMl2023_5533
9612,0.125,13,12,0.6,0.3,9,15,0.827157249,0.905776757,0.115910959,0.127034,0.108632043,0.132629113,0.731526706,0.677217036,automl\lightGBM_AutoMl2021_9612,0.821440434,0.905355529,0.114055125,0.17672998,0.120041404,0.18795176,0.733649903,0.700463679,automl\lightGBM_AutoMl2023_9612
9615,0.125,13,12,0.6,0.3,11,15,0.827157249,0.905776757,0.115910959,0.127034,0.108632043,0.132629113,0.731526706,0.677217036,automl\lightGBM_AutoMl2021_9615,0.821440434,0.905355529,0.114055125,0.17672998,0.120041404,0.18795176,0.733649903,0.700463679,automl\lightGBM_AutoMl2023_9615
9654,0.125,13,12,0.7,0.3,9,15,0.827157249,0.905776757,0.115910959,0.127034,0.108632043,0.132629113,0.731526706,0.677217036,automl\lightGBM_AutoMl2021_9654,0.821440434,0.905355529,0.114055125,0.17672998,0.120041404,0.18795176,0.733649903,0.700463679,automl\lightGBM_AutoMl2023_9654
9657,0.125,13,12,0.7,0.3,11,15,0.827157249,0.905776757,0.115910959,0.127034,0.108632043,0.132629113,0.731526706,0.677217036,automl\lightGBM_AutoMl2021_9657,0.821440434,0.905355529,0.114055125,0.17672998,0.120041404,0.18795176,0.733649903,0.700463679,automl\lightGBM_AutoMl2023_9657
9696,0.125,13,12,0.8,0.3,9,15,0.827157249,0.905776757,0.115910959,0.127034,0.108632043,0.132629113,0.731526706,0.677217036,automl\lightGBM_AutoMl2021_9696,0.821440434,0.905355529,0.114055125,0.17672998,0.120041404,0.18795176,0.733649903,0.700463679,automl\lightGBM_AutoMl2023_9696
9699,0.125,13,12,0.8,0.3,11,15,0.827157249,0.905776757,0.115910959,0.127034,0.108632043,0.132629113,0.731526706,0.677217036,automl\lightGBM_AutoMl2021_9699,0.821440434,0.905355529,0.114055125,0.17672998,0.120041404,0.18795176,0.733649903,0.700463679,automl\lightGBM_AutoMl2023_9699
9738,0.125,13,12,1,0.3,9,15,0.827157249,0.905776757,0.115910959,0.127034,0.108632043,0.132629113,0.731526706,0.677217036,automl\lightGBM_AutoMl2021_9738,0.821440434,0.905355529,0.114055125,0.17672998,0.120041404,0.18795176,0.733649903,0.700463679,automl\lightGBM_AutoMl2023_9738
9741,0.125,13,12,1,0.3,11,15,0.827157249,0.905776757,0.115910959,0.127034,0.108632043,0.132629113,0.731526706,0.677217036,automl\lightGBM_AutoMl2021_9741,0.821440434,0.905355529,0.114055125,0.17672998,0.120041404,0.18795176,0.733649903,0.700463679,automl\lightGBM_AutoMl2023_9741
6408,0.11,13,14,0.6,0.3,5,15,0.827155091,0.902667677,0.117578251,0.127352159,0.08512667,0.139782413,0.717346778,0.672973173,automl\lightGBM_AutoMl2021_6408,0.829517929,0.913048822,0.112687365,0.18033329,0.117020425,0.192636187,0.751133175,0.722966656,automl\lightGBM_AutoMl2023_6408
6450,0.11,13,14,0.7,0.3,5,15,0.827155091,0.902667677,0.117578251,0.127352159,0.08512667,0.139782413,0.717346778,0.672973173,automl\lightGBM_AutoMl2021_6450,0.829517929,0.913048822,0.112687365,0.18033329,0.117020425,0.192636187,0.751133175,0.722966656,automl\lightGBM_AutoMl2023_6450
6492,0.11,13,14,0.8,0.3,5,15,0.827155091,0.902667677,0.117578251,0.127352159,0.08512667,0.139782413,0.717346778,0.672973173,automl\lightGBM_AutoMl2021_6492,0.829517929,0.913048822,0.112687365,0.18033329,0.117020425,0.192636187,0.751133175,0.722966656,automl\lightGBM_AutoMl2023_6492
6534,0.11,13,14,1,0.3,5,15,0.827155091,0.902667677,0.117578251,0.127352159,0.08512667,0.139782413,0.717346778,0.672973173,automl\lightGBM_AutoMl2021_6534,0.829517929,0.913048822,0.112687365,0.18033329,0.117020425,0.192636187,0.751133175,0.722966656,automl\lightGBM_AutoMl2023_6534
8764,0.125,11,12,0.6,0.3,6,60,0.827114844,0.91290951,0.109164663,0.122503799,0.116295306,0.124185307,0.709311486,0.688431837,automl\lightGBM_AutoMl2021_8764,0.831376822,0.916033005,0.104712603,0.167053822,0.103164419,0.178310852,0.722210231,0.724948543,automl\lightGBM_AutoMl2023_8764
8806,0.125,11,12,0.7,0.3,6,60,0.827114844,0.91290951,0.109164663,0.122503799,0.116295306,0.124185307,0.709311486,0.688431837,automl\lightGBM_AutoMl2021_8806,0.831376822,0.916033005,0.104712603,0.167053822,0.103164419,0.178310852,0.722210231,0.724948543,automl\lightGBM_AutoMl2023_8806
8848,0.125,11,12,0.8,0.3,6,60,0.827114844,0.91290951,0.109164663,0.122503799,0.116295306,0.124185307,0.709311486,0.688431837,automl\lightGBM_AutoMl2021_8848,0.831376822,0.916033005,0.104712603,0.167053822,0.103164419,0.178310852,0.722210231,0.724948543,automl\lightGBM_AutoMl2023_8848
8890,0.125,11,12,1,0.3,6,60,0.827114844,0.91290951,0.109164663,0.122503799,0.116295306,0.124185307,0.709311486,0.688431837,automl\lightGBM_AutoMl2021_8890,0.831376822,0.916033005,0.104712603,0.167053822,0.103164419,0.178310852,0.722210231,0.724948543,automl\lightGBM_AutoMl2023_8890
6565,0.11,13,19,0.6,0.5,8,60,0.827097875,0.922068627,0.102107283,0.142391098,0.181791412,0.131770226,0.743658421,0.723149992,automl\lightGBM_AutoMl2021_6565,0.848684887,0.934162704,0.082342367,0.135171369,0.107196303,0.140032505,0.737750917,0.744905743,automl\lightGBM_AutoMl2023_6565
6607,0.11,13,19,0.7,0.5,8,60,0.827097875,0.922068627,0.102107283,0.142391098,0.181791412,0.131770226,0.743658421,0.723149992,automl\lightGBM_AutoMl2021_6607,0.848684887,0.934162704,0.082342367,0.135171369,0.107196303,0.140032505,0.737750917,0.744905743,automl\lightGBM_AutoMl2023_6607
6649,0.11,13,19,0.8,0.5,8,60,0.827097875,0.922068627,0.102107283,0.142391098,0.181791412,0.131770226,0.743658421,0.723149992,automl\lightGBM_AutoMl2021_6649,0.848684887,0.934162704,0.082342367,0.135171369,0.107196303,0.140032505,0.737750917,0.744905743,automl\lightGBM_AutoMl2023_6649
6691,0.11,13,19,1,0.5,8,60,0.827097875,0.922068627,0.102107283,0.142391098,0.181791412,0.131770226,0.743658421,0.723149992,automl\lightGBM_AutoMl2021_6691,0.848684887,0.934162704,0.082342367,0.135171369,0.107196303,0.140032505,0.737750917,0.744905743,automl\lightGBM_AutoMl2023_6691
2386,0.95,11,19,0.6,0.3,8,60,0.827083386,0.890077438,0.121754334,0.119578637,0.11613028,0.12082884,0.768552072,0.661334056,automl\lightGBM_AutoMl2021_2386,0.816186143,0.884039085,0.100299225,0.114318759,0.093208896,0.118462078,0.674508957,0.646395698,automl\lightGBM_AutoMl2023_2386
2428,0.95,11,19,0.7,0.3,8,60,0.827083386,0.890077438,0.121754334,0.119578637,0.11613028,0.12082884,0.768552072,0.661334056,automl\lightGBM_AutoMl2021_2428,0.816186143,0.884039085,0.100299225,0.114318759,0.093208896,0.118462078,0.674508957,0.646395698,automl\lightGBM_AutoMl2023_2428
2470,0.95,11,19,0.8,0.3,8,60,0.827083386,0.890077438,0.121754334,0.119578637,0.11613028,0.12082884,0.768552072,0.661334056,automl\lightGBM_AutoMl2021_2470,0.816186143,0.884039085,0.100299225,0.114318759,0.093208896,0.118462078,0.674508957,0.646395698,automl\lightGBM_AutoMl2023_2470
2512,0.95,11,19,1,0.3,8,60,0.827083386,0.890077438,0.121754334,0.119578637,0.11613028,0.12082884,0.768552072,0.661334056,automl\lightGBM_AutoMl2021_2512,0.816186143,0.884039085,0.100299225,0.114318759,0.093208896,0.118462078,0.674508957,0.646395698,automl\lightGBM_AutoMl2023_2512
